iteration,p0_avg_rock,p0_avg_paper,p0_avg_scissors,p1_avg_rock,p1_avg_paper,p1_avg_scissors,p0_best_response,p1_best_response,full_exploitability
4705,0.338929,0.327667,0.333404,0.338929,0.327667,0.333404,0,0,5.737357e-03
4706,0.339069,0.327597,0.333333,0.339069,0.327597,0.333333,0,0,5.736138e-03
4707,0.339210,0.327528,0.333263,0.339210,0.327528,0.333263,0,0,5.947324e-03
4708,0.339138,0.327670,0.333192,0.339138,0.327670,0.333192,1,1,5.946061e-03
4709,0.339066,0.327813,0.333121,0.339066,0.327813,0.333121,1,1,5.944798e-03
4710,0.338994,0.327956,0.333050,0.338994,0.327956,0.333050,1,1,5.943536e-03
4711,0.338922,0.328098,0.332980,0.338922,0.328098,0.332980,1,1,5.942275e-03
4712,0.338850,0.328241,0.332909,0.338850,0.328241,0.332909,1,1,5.941014e-03
4713,0.338778,0.328384,0.332838,0.338778,0.328384,0.332838,1,1,5.939754e-03
4714,0.338706,0.328526,0.332768,0.338706,0.328526,0.332768,1,1,5.938494e-03
4715,0.338634,0.328668,0.332697,0.338634,0.328668,0.332697,1,1,5.937235e-03
4716,0.338563,0.328811,0.332627,0.338563,0.328811,0.332627,1,1,5.935976e-03
4717,0.338491,0.328953,0.332556,0.338491,0.328953,0.332556,1,1,5.934718e-03
4718,0.338419,0.329095,0.332486,0.338419,0.329095,0.332486,1,1,5.933460e-03
4719,0.338347,0.329237,0.332415,0.338347,0.329237,0.332415,1,1,5.932203e-03
4720,0.338276,0.329379,0.332345,0.338276,0.329379,0.332345,1,1,5.930947e-03
4721,0.338204,0.329521,0.332274,0.338204,0.329521,0.332274,1,1,5.929691e-03
4722,0.338133,0.329663,0.332204,0.338133,0.329663,0.332204,1,1,5.928435e-03
4723,0.338061,0.329805,0.332134,0.338061,0.329805,0.332134,1,1,5.927180e-03
4724,0.337989,0.329947,0.332063,0.337989,0.329947,0.332063,1,1,5.925926e-03
4725,0.337918,0.330089,0.331993,0.337918,0.330089,0.331993,1,1,5.924672e-03
4726,0.337846,0.330231,0.331923,0.337846,0.330231,0.331923,1,1,5.923419e-03
4727,0.337775,0.330372,0.331853,0.337775,0.330372,0.331853,1,1,5.922166e-03
4728,0.337704,0.330514,0.331783,0.337704,0.330514,0.331783,1,1,5.920914e-03
4729,0.337632,0.330655,0.331712,0.337632,0.330655,0.331712,1,1,5.919662e-03
4730,0.337561,0.330797,0.331642,0.337561,0.330797,0.331642,1,1,5.918410e-03
4731,0.337489,0.330938,0.331572,0.337489,0.330938,0.331572,1,1,5.917160e-03
4732,0.337418,0.331080,0.331502,0.337418,0.331080,0.331502,1,1,5.915910e-03
4733,0.337347,0.331221,0.331432,0.337347,0.331221,0.331432,1,1,5.914660e-03
4734,0.337276,0.331362,0.331362,0.337276,0.331362,0.331362,1,1,5.913411e-03
4735,0.337204,0.331503,0.331292,0.337204,0.331503,0.331292,1,1,5.912162e-03
4736,0.337133,0.331645,0.331222,0.337133,0.331645,0.331222,1,1,5.910914e-03
4737,0.337062,0.331786,0.331152,0.337062,0.331786,0.331152,1,1,5.909667e-03
4738,0.336991,0.331927,0.331083,0.336991,0.331927,0.331083,1,1,5.908419e-03
4739,0.336920,0.332068,0.331013,0.336920,0.332068,0.331013,1,1,5.907173e-03
4740,0.336849,0.332208,0.330943,0.336849,0.332208,0.330943,1,1,5.905927e-03
4741,0.336778,0.332349,0.330873,0.336778,0.332349,0.330873,1,1,5.904682e-03
4742,0.336707,0.332490,0.330803,0.336707,0.332490,0.330803,1,1,5.903437e-03
4743,0.336636,0.332631,0.330734,0.336636,0.332631,0.330734,1,1,5.902192e-03
4744,0.336565,0.332771,0.330664,0.336565,0.332771,0.330664,1,1,5.900948e-03
4745,0.336494,0.332912,0.330594,0.336494,0.332912,0.330594,1,1,5.899705e-03
4746,0.336423,0.333052,0.330525,0.336423,0.333052,0.330525,1,1,5.898462e-03
4747,0.336352,0.333193,0.330455,0.336352,0.333193,0.330455,1,1,5.897220e-03
4748,0.336281,0.333333,0.330385,0.336281,0.333333,0.330385,1,1,5.895978e-03
4749,0.336211,0.333474,0.330316,0.336211,0.333474,0.330316,1,1,5.894737e-03
4750,0.336140,0.333614,0.330246,0.336140,0.333614,0.330246,1,1,5.893496e-03
4751,0.336069,0.333754,0.330177,0.336069,0.333754,0.330177,1,1,5.892256e-03
4752,0.335998,0.333894,0.330107,0.335998,0.333894,0.330107,1,1,5.891016e-03
4753,0.335928,0.334034,0.330038,0.335928,0.334034,0.330038,1,1,5.889777e-03
4754,0.335857,0.334175,0.329968,0.335857,0.334175,0.329968,1,1,5.888538e-03
4755,0.335786,0.334315,0.329899,0.335786,0.334315,0.329899,1,1,5.887300e-03
4756,0.335716,0.334454,0.329830,0.335716,0.334454,0.329830,1,1,5.886063e-03
4757,0.335645,0.334594,0.329760,0.335645,0.334594,0.329760,1,1,5.884826e-03
4758,0.335575,0.334734,0.329691,0.335575,0.334734,0.329691,1,1,5.883589e-03
4759,0.335504,0.334874,0.329622,0.335504,0.334874,0.329622,1,1,5.882353e-03
4760,0.335434,0.335014,0.329553,0.335434,0.335014,0.329553,1,1,5.881117e-03
4761,0.335363,0.335153,0.329483,0.335363,0.335153,0.329483,1,1,5.879882e-03
4762,0.335293,0.335293,0.329414,0.335293,0.335293,0.329414,1,1,5.878648e-03
4763,0.335223,0.335432,0.329345,0.335223,0.335432,0.329345,1,1,5.877414e-03
4764,0.335152,0.335572,0.329276,0.335152,0.335572,0.329276,1,1,5.876180e-03
4765,0.335082,0.335711,0.329207,0.335082,0.335711,0.329207,1,1,5.874948e-03
4766,0.335012,0.335851,0.329138,0.335012,0.335851,0.329138,1,1,5.873715e-03
4767,0.334941,0.335990,0.329069,0.334941,0.335990,0.329069,1,1,5.872483e-03
4768,0.334871,0.336129,0.329000,0.334871,0.336129,0.329000,1,1,5.871252e-03
4769,0.334801,0.336268,0.328931,0.334801,0.336268,0.328931,1,1,5.870021e-03
4770,0.334731,0.336407,0.328862,0.334731,0.336407,0.328862,1,1,5.868791e-03
4771,0.334661,0.336547,0.328793,0.334661,0.336547,0.328793,1,1,5.867561e-03
4772,0.334590,0.336686,0.328724,0.334590,0.336686,0.328724,1,1,5.866331e-03
4773,0.334520,0.336824,0.328655,0.334520,0.336824,0.328655,1,1,5.865103e-03
4774,0.334450,0.336963,0.328586,0.334450,0.336963,0.328586,1,1,5.863874e-03
4775,0.334380,0.337102,0.328518,0.334380,0.337102,0.328518,1,1,5.862647e-03
4776,0.334310,0.337241,0.328449,0.334310,0.337241,0.328449,1,1,5.861419e-03
4777,0.334240,0.337380,0.328380,0.334240,0.337380,0.328380,1,1,5.860193e-03
4778,0.334170,0.337518,0.328311,0.334170,0.337518,0.328311,1,1,5.858966e-03
4779,0.334100,0.337657,0.328243,0.334100,0.337657,0.328243,1,1,5.857741e-03
4780,0.334031,0.337795,0.328174,0.334031,0.337795,0.328174,1,1,5.856515e-03
4781,0.333961,0.337934,0.328105,0.333961,0.337934,0.328105,1,1,5.855291e-03
4782,0.333891,0.338072,0.328037,0.333891,0.338072,0.328037,1,1,5.854066e-03
4783,0.333821,0.338211,0.327968,0.333821,0.338211,0.327968,1,1,5.852843e-03
4784,0.333751,0.338349,0.327900,0.333751,0.338349,0.327900,1,1,5.851620e-03
4785,0.333682,0.338487,0.327831,0.333682,0.338487,0.327831,1,1,5.850397e-03
4786,0.333612,0.338625,0.327763,0.333612,0.338625,0.327763,1,1,5.849175e-03
4787,0.333542,0.338764,0.327694,0.333542,0.338764,0.327694,1,1,5.847953e-03
4788,0.333473,0.338902,0.327626,0.333473,0.338902,0.327626,1,1,5.846732e-03
4789,0.333403,0.339040,0.327557,0.333403,0.339040,0.327557,1,1,5.845511e-03
4790,0.333333,0.339178,0.327489,0.333333,0.339178,0.327489,1,1,5.844291e-03
4791,0.333264,0.339107,0.327629,0.333264,0.339107,0.327629,2,2,5.843072e-03
4792,0.333194,0.339036,0.327770,0.333194,0.339036,0.327770,2,2,5.841853e-03
4793,0.333125,0.338965,0.327910,0.333125,0.338965,0.327910,2,2,5.840634e-03
4794,0.333055,0.338895,0.328050,0.333055,0.338895,0.328050,2,2,5.839416e-03
4795,0.332986,0.338824,0.328190,0.332986,0.338824,0.328190,2,2,5.838198e-03
4796,0.332916,0.338753,0.328330,0.332916,0.338753,0.328330,2,2,5.836981e-03
4797,0.332847,0.338683,0.328470,0.332847,0.338683,0.328470,2,2,5.835765e-03
4798,0.332778,0.338612,0.328610,0.332778,0.338612,0.328610,2,2,5.834549e-03
4799,0.332708,0.338542,0.328750,0.332708,0.338542,0.328750,2,2,5.833333e-03
4800,0.332639,0.338471,0.328890,0.332639,0.338471,0.328890,2,2,5.832118e-03
4801,0.332570,0.338401,0.329030,0.332570,0.338401,0.329030,2,2,5.830904e-03
4802,0.332501,0.338330,0.329169,0.332501,0.338330,0.329169,2,2,5.829690e-03
4803,0.332431,0.338260,0.329309,0.332431,0.338260,0.329309,2,2,5.828476e-03
4804,0.332362,0.338189,0.329448,0.332362,0.338189,0.329448,2,2,5.827263e-03
4805,0.332293,0.338119,0.329588,0.332293,0.338119,0.329588,2,2,5.826051e-03
4806,0.332224,0.338049,0.329727,0.332224,0.338049,0.329727,2,2,5.824839e-03
4807,0.332155,0.337978,0.329867,0.332155,0.337978,0.329867,2,2,5.823627e-03
4808,0.332086,0.337908,0.330006,0.332086,0.337908,0.330006,2,2,5.822416e-03
4809,0.332017,0.337838,0.330146,0.332017,0.337838,0.330146,2,2,5.821206e-03
4810,0.331948,0.337768,0.330285,0.331948,0.337768,0.330285,2,2,5.819996e-03
4811,0.331879,0.337697,0.330424,0.331879,0.337697,0.330424,2,2,5.818786e-03
4812,0.331810,0.337627,0.330563,0.331810,0.337627,0.330563,2,2,5.817577e-03
4813,0.331741,0.337557,0.330702,0.331741,0.337557,0.330702,2,2,5.816369e-03
4814,0.331672,0.337487,0.330841,0.331672,0.337487,0.330841,2,2,5.815161e-03
4815,0.331603,0.337417,0.330980,0.331603,0.337417,0.330980,2,2,5.813953e-03
4816,0.331534,0.337347,0.331119,0.331534,0.337347,0.331119,2,2,5.812747e-03
4817,0.331465,0.337277,0.331258,0.331465,0.337277,0.331258,2,2,5.811540e-03
4818,0.331397,0.337207,0.331397,0.331397,0.337207,0.331397,2,2,5.810334e-03
4819,0.331328,0.337137,0.331535,0.331328,0.337137,0.331535,2,2,5.809129e-03
4820,0.331259,0.337067,0.331674,0.331259,0.337067,0.331674,2,2,5.807924e-03
4821,0.331190,0.336997,0.331813,0.331190,0.336997,0.331813,2,2,5.806719e-03
4822,0.331122,0.336927,0.331951,0.331122,0.336927,0.331951,2,2,5.805515e-03
4823,0.331053,0.336857,0.332090,0.331053,0.336857,0.332090,2,2,5.804312e-03
4824,0.330984,0.336788,0.332228,0.330984,0.336788,0.332228,2,2,5.803109e-03
4825,0.330916,0.336718,0.332366,0.330916,0.336718,0.332366,2,2,5.801906e-03
4826,0.330847,0.336648,0.332505,0.330847,0.336648,0.332505,2,2,5.800704e-03
4827,0.330779,0.336578,0.332643,0.330779,0.336578,0.332643,2,2,5.799503e-03
4828,0.330710,0.336509,0.332781,0.330710,0.336509,0.332781,2,2,5.798302e-03
4829,0.330642,0.336439,0.332919,0.330642,0.336439,0.332919,2,2,5.797101e-03
4830,0.330573,0.336369,0.333057,0.330573,0.336369,0.333057,2,2,5.795901e-03
4831,0.330505,0.336300,0.333195,0.330505,0.336300,0.333195,2,2,5.794702e-03
4832,0.330437,0.336230,0.333333,0.330437,0.336230,0.333333,2,2,5.793503e-03
4833,0.330368,0.336161,0.333471,0.330368,0.336161,0.333471,2,2,5.792305e-03
4834,0.330300,0.336091,0.333609,0.330300,0.336091,0.333609,2,2,5.791107e-03
4835,0.330232,0.336022,0.333747,0.330232,0.336022,0.333747,2,2,5.789909e-03
4836,0.330163,0.335952,0.333885,0.330163,0.335952,0.333885,2,2,5.788712e-03
4837,0.330095,0.335883,0.334022,0.330095,0.335883,0.334022,2,2,5.787516e-03
4838,0.330027,0.335813,0.334160,0.330027,0.335813,0.334160,2,2,5.786319e-03
4839,0.329959,0.335744,0.334298,0.329959,0.335744,0.334298,2,2,5.785124e-03
4840,0.329891,0.335674,0.334435,0.329891,0.335674,0.334435,2,2,5.783929e-03
4841,0.329822,0.335605,0.334572,0.329822,0.335605,0.334572,2,2,5.782734e-03
4842,0.329754,0.335536,0.334710,0.329754,0.335536,0.334710,2,2,5.781540e-03
4843,0.329686,0.335467,0.334847,0.329686,0.335467,0.334847,2,2,5.780347e-03
4844,0.329618,0.335397,0.334985,0.329618,0.335397,0.334985,2,2,5.779154e-03
4845,0.329550,0.335328,0.335122,0.329550,0.335328,0.335122,2,2,5.777961e-03
4846,0.329482,0.335259,0.335259,0.329482,0.335259,0.335259,2,2,5.776769e-03
4847,0.329414,0.335190,0.335396,0.329414,0.335190,0.335396,2,2,5.775578e-03
4848,0.329346,0.335121,0.335533,0.329346,0.335121,0.335533,2,2,5.774386e-03
4849,0.329278,0.335052,0.335670,0.329278,0.335052,0.335670,2,2,5.773196e-03
4850,0.329210,0.334982,0.335807,0.329210,0.334982,0.335807,2,2,5.772006e-03
4851,0.329143,0.334913,0.335944,0.329143,0.334913,0.335944,2,2,5.770816e-03
4852,0.329075,0.334844,0.336081,0.329075,0.334844,0.336081,2,2,5.769627e-03
4853,0.329007,0.334775,0.336218,0.329007,0.334775,0.336218,2,2,5.768438e-03
4854,0.328939,0.334706,0.336354,0.328939,0.334706,0.336354,2,2,5.767250e-03
4855,0.328871,0.334638,0.336491,0.328871,0.334638,0.336491,2,2,5.766063e-03
4856,0.328804,0.334569,0.336628,0.328804,0.334569,0.336628,2,2,5.764875e-03
4857,0.328736,0.334500,0.336764,0.328736,0.334500,0.336764,2,2,5.763689e-03
4858,0.328668,0.334431,0.336901,0.328668,0.334431,0.336901,2,2,5.762503e-03
4859,0.328601,0.334362,0.337037,0.328601,0.334362,0.337037,2,2,5.761317e-03
4860,0.328533,0.334293,0.337173,0.328533,0.334293,0.337173,2,2,5.760132e-03
4861,0.328466,0.334225,0.337310,0.328466,0.334225,0.337310,2,2,5.758947e-03
4862,0.328398,0.334156,0.337446,0.328398,0.334156,0.337446,2,2,5.757763e-03
4863,0.328331,0.334087,0.337582,0.328331,0.334087,0.337582,2,2,5.756579e-03
4864,0.328263,0.334018,0.337718,0.328263,0.334018,0.337718,2,2,5.755396e-03
4865,0.328196,0.333950,0.337855,0.328196,0.333950,0.337855,2,2,5.754213e-03
4866,0.328128,0.333881,0.337991,0.328128,0.333881,0.337991,2,2,5.753031e-03
4867,0.328061,0.333813,0.338127,0.328061,0.333813,0.338127,2,2,5.751849e-03
4868,0.327993,0.333744,0.338262,0.327993,0.333744,0.338262,2,2,5.750667e-03
4869,0.327926,0.333676,0.338398,0.327926,0.333676,0.338398,2,2,5.749487e-03
4870,0.327859,0.333607,0.338534,0.327859,0.333607,0.338534,2,2,5.748306e-03
4871,0.327791,0.333539,0.338670,0.327791,0.333539,0.338670,2,2,5.747126e-03
4872,0.327724,0.333470,0.338806,0.327724,0.333470,0.338806,2,2,5.745947e-03
4873,0.327657,0.333402,0.338941,0.327657,0.333402,0.338941,2,2,5.744768e-03
4874,0.327590,0.333333,0.339077,0.327590,0.333333,0.339077,2,2,5.743590e-03
4875,0.327728,0.333265,0.339007,0.327728,0.333265,0.339007,0,0,5.742412e-03
4876,0.327865,0.333197,0.338938,0.327865,0.333197,0.338938,0,0,5.741234e-03
4877,0.328003,0.333128,0.338868,0.328003,0.333128,0.338868,0,0,5.740057e-03
4878,0.328141,0.333060,0.338799,0.328141,0.333060,0.338799,0,0,5.738881e-03
4879,0.328279,0.332992,0.338730,0.328279,0.332992,0.338730,0,0,5.737705e-03
4880,0.328416,0.332924,0.338660,0.328416,0.332924,0.338660,0,0,5.736529e-03
4881,0.328554,0.332855,0.338591,0.328554,0.332855,0.338591,0,0,5.735354e-03
4882,0.328691,0.332787,0.338521,0.328691,0.332787,0.338521,0,0,5.734180e-03
4883,0.328829,0.332719,0.338452,0.328829,0.332719,0.338452,0,0,5.733006e-03
4884,0.328966,0.332651,0.338383,0.328966,0.332651,0.338383,0,0,5.731832e-03
4885,0.329104,0.332583,0.338314,0.329104,0.332583,0.338314,0,0,5.730659e-03
4886,0.329241,0.332515,0.338244,0.329241,0.332515,0.338244,0,0,5.729486e-03
4887,0.329378,0.332447,0.338175,0.329378,0.332447,0.338175,0,0,5.728314e-03
4888,0.329515,0.332379,0.338106,0.329515,0.332379,0.338106,0,0,5.727143e-03
4889,0.329652,0.332311,0.338037,0.329652,0.332311,0.338037,0,0,5.725971e-03
4890,0.329789,0.332243,0.337968,0.329789,0.332243,0.337968,0,0,5.724801e-03
4891,0.329926,0.332175,0.337899,0.329926,0.332175,0.337899,0,0,5.723630e-03
4892,0.330063,0.332107,0.337830,0.330063,0.332107,0.337830,0,0,5.722461e-03
4893,0.330200,0.332039,0.337761,0.330200,0.332039,0.337761,0,0,5.721291e-03
4894,0.330337,0.331971,0.337692,0.330337,0.331971,0.337692,0,0,5.720123e-03
4895,0.330474,0.331904,0.337623,0.330474,0.331904,0.337623,0,0,5.718954e-03
4896,0.330611,0.331836,0.337554,0.330611,0.331836,0.337554,0,0,5.717786e-03
4897,0.330747,0.331768,0.337485,0.330747,0.331768,0.337485,0,0,5.716619e-03
4898,0.330884,0.331700,0.337416,0.330884,0.331700,0.337416,0,0,5.715452e-03
4899,0.331020,0.331633,0.337347,0.331020,0.331633,0.337347,0,0,5.714286e-03
4900,0.331157,0.331565,0.337278,0.331157,0.331565,0.337278,0,0,5.713120e-03
4901,0.331293,0.331497,0.337209,0.331293,0.331497,0.337209,0,0,5.711954e-03
4902,0.331430,0.331430,0.337141,0.331430,0.331430,0.337141,0,0,5.710789e-03
4903,0.331566,0.331362,0.337072,0.331566,0.331362,0.337072,0,0,5.709625e-03
4904,0.331702,0.331295,0.337003,0.331702,0.331295,0.337003,0,0,5.708461e-03
4905,0.331839,0.331227,0.336934,0.331839,0.331227,0.336934,0,0,5.707297e-03
4906,0.331975,0.331160,0.336866,0.331975,0.331160,0.336866,0,0,5.706134e-03
4907,0.332111,0.331092,0.336797,0.332111,0.331092,0.336797,0,0,5.704971e-03
4908,0.332247,0.331025,0.336728,0.332247,0.331025,0.336728,0,0,5.703809e-03
4909,0.332383,0.330957,0.336660,0.332383,0.330957,0.336660,0,0,5.702648e-03
4910,0.332519,0.330890,0.336591,0.332519,0.330890,0.336591,0,0,5.701486e-03
4911,0.332655,0.330822,0.336523,0.332655,0.330822,0.336523,0,0,5.700326e-03
4912,0.332791,0.330755,0.336454,0.332791,0.330755,0.336454,0,0,5.699165e-03
4913,0.332926,0.330688,0.336386,0.332926,0.330688,0.336386,0,0,5.698006e-03
4914,0.333062,0.330621,0.336317,0.333062,0.330621,0.336317,0,0,5.696846e-03
4915,0.333198,0.330553,0.336249,0.333198,0.330553,0.336249,0,0,5.695688e-03
4916,0.333333,0.330486,0.336181,0.333333,0.330486,0.336181,0,0,5.694529e-03
4917,0.333469,0.330419,0.336112,0.333469,0.330419,0.336112,0,0,5.693371e-03
4918,0.333604,0.330352,0.336044,0.333604,0.330352,0.336044,0,0,5.692214e-03
4919,0.333740,0.330285,0.335976,0.333740,0.330285,0.335976,0,0,5.691057e-03
4920,0.333875,0.330217,0.335907,0.333875,0.330217,0.335907,0,0,5.689900e-03
4921,0.334011,0.330150,0.335839,0.334011,0.330150,0.335839,0,0,5.688744e-03
4922,0.334146,0.330083,0.335771,0.334146,0.330083,0.335771,0,0,5.687589e-03
4923,0.334281,0.330016,0.335703,0.334281,0.330016,0.335703,0,0,5.686434e-03
4924,0.334416,0.329949,0.335635,0.334416,0.329949,0.335635,0,0,5.685279e-03
4925,0.334551,0.329882,0.335566,0.334551,0.329882,0.335566,0,0,5.684125e-03
4926,0.334686,0.329815,0.335498,0.334686,0.329815,0.335498,0,0,5.682971e-03
4927,0.334821,0.329748,0.335430,0.334821,0.329748,0.335430,0,0,5.681818e-03
4928,0.334956,0.329681,0.335362,0.334956,0.329681,0.335362,0,0,5.680665e-03
4929,0.335091,0.329615,0.335294,0.335091,0.329615,0.335294,0,0,5.679513e-03
4930,0.335226,0.329548,0.335226,0.335226,0.329548,0.335226,0,0,5.678361e-03
4931,0.335361,0.329481,0.335158,0.335361,0.329481,0.335158,0,0,5.677210e-03
4932,0.335496,0.329414,0.335090,0.335496,0.329414,0.335090,0,0,5.676059e-03
4933,0.335630,0.329347,0.335022,0.335630,0.329347,0.335022,0,0,5.674909e-03
4934,0.335765,0.329281,0.334954,0.335765,0.329281,0.334954,0,0,5.673759e-03
4935,0.335900,0.329214,0.334887,0.335900,0.329214,0.334887,0,0,5.672609e-03
4936,0.336034,0.329147,0.334819,0.336034,0.329147,0.334819,0,0,5.671460e-03
4937,0.336168,0.329081,0.334751,0.336168,0.329081,0.334751,0,0,5.670312e-03
4938,0.336303,0.329014,0.334683,0.336303,0.329014,0.334683,0,0,5.669164e-03
4939,0.336437,0.328947,0.334615,0.336437,0.328947,0.334615,0,0,5.668016e-03
4940,0.336572,0.328881,0.334548,0.336572,0.328881,0.334548,0,0,5.666869e-03
4941,0.336706,0.328814,0.334480,0.336706,0.328814,0.334480,0,0,5.665722e-03
4942,0.336840,0.328748,0.334412,0.336840,0.328748,0.334412,0,0,5.664576e-03
4943,0.336974,0.328681,0.334345,0.336974,0.328681,0.334345,0,0,5.663430e-03
4944,0.337108,0.328615,0.334277,0.337108,0.328615,0.334277,0,0,5.662285e-03
4945,0.337242,0.328548,0.334209,0.337242,0.328548,0.334209,0,0,5.661140e-03
4946,0.337376,0.328482,0.334142,0.337376,0.328482,0.334142,0,0,5.659996e-03
4947,0.337510,0.328416,0.334074,0.337510,0.328416,0.334074,0,0,5.658852e-03
4948,0.337644,0.328349,0.334007,0.337644,0.328349,0.334007,0,0,5.657709e-03
4949,0.337778,0.328283,0.333939,0.337778,0.328283,0.333939,0,0,5.656566e-03
4950,0.337912,0.328217,0.333872,0.337912,0.328217,0.333872,0,0,5.655423e-03
4951,0.338045,0.328150,0.333805,0.338045,0.328150,0.333805,0,0,5.654281e-03
4952,0.338179,0.328084,0.333737,0.338179,0.328084,0.333737,0,0,5.653140e-03
4953,0.338312,0.328018,0.333670,0.338312,0.328018,0.333670,0,0,5.651998e-03
4954,0.338446,0.327952,0.333602,0.338446,0.327952,0.333602,0,0,5.650858e-03
4955,0.338579,0.327885,0.333535,0.338579,0.327885,0.333535,0,0,5.649718e-03
4956,0.338713,0.327819,0.333468,0.338713,0.327819,0.333468,0,0,5.648578e-03
4957,0.338846,0.327753,0.333401,0.338846,0.327753,0.333401,0,0,5.647438e-03
4958,0.338980,0.327687,0.333333,0.338980,0.327687,0.333333,0,0,5.646300e-03
4959,0.338911,0.327823,0.333266,0.338911,0.327823,0.333266,1,1,5.645161e-03
4960,0.338843,0.327958,0.333199,0.338843,0.327958,0.333199,1,1,5.644023e-03
4961,0.338775,0.328094,0.333132,0.338775,0.328094,0.333132,1,1,5.642886e-03
4962,0.338706,0.328229,0.333065,0.338706,0.328229,0.333065,1,1,5.641749e-03
4963,0.338638,0.328364,0.332998,0.338638,0.328364,0.332998,1,1,5.640612e-03
4964,0.338570,0.328499,0.332931,0.338570,0.328499,0.332931,1,1,5.639476e-03
4965,0.338502,0.328635,0.332863,0.338502,0.328635,0.332863,1,1,5.638341e-03
4966,0.338434,0.328770,0.332796,0.338434,0.328770,0.332796,1,1,5.637206e-03
4967,0.338366,0.328905,0.332729,0.338366,0.328905,0.332729,1,1,5.636071e-03
4968,0.338297,0.329040,0.332663,0.338297,0.329040,0.332663,1,1,5.634937e-03
4969,0.338229,0.329175,0.332596,0.338229,0.329175,0.332596,1,1,5.633803e-03
4970,0.338161,0.329310,0.332529,0.338161,0.329310,0.332529,1,1,5.632669e-03
4971,0.338093,0.329445,0.332462,0.338093,0.329445,0.332462,1,1,5.631537e-03
4972,0.338025,0.329580,0.332395,0.338025,0.329580,0.332395,1,1,5.630404e-03
4973,0.337957,0.329715,0.332328,0.337957,0.329715,0.332328,1,1,5.629272e-03
4974,0.337889,0.329849,0.332261,0.337889,0.329849,0.332261,1,1,5.628141e-03
4975,0.337822,0.329984,0.332195,0.337822,0.329984,0.332195,1,1,5.627010e-03
4976,0.337754,0.330119,0.332128,0.337754,0.330119,0.332128,1,1,5.625879e-03
4977,0.337686,0.330253,0.332061,0.337686,0.330253,0.332061,1,1,5.624749e-03
4978,0.337618,0.330388,0.331994,0.337618,0.330388,0.331994,1,1,5.623619e-03
4979,0.337550,0.330522,0.331928,0.337550,0.330522,0.331928,1,1,5.622490e-03
4980,0.337482,0.330656,0.331861,0.337482,0.330656,0.331861,1,1,5.621361e-03
4981,0.337415,0.330791,0.331794,0.337415,0.330791,0.331794,1,1,5.620233e-03
4982,0.337347,0.330925,0.331728,0.337347,0.330925,0.331728,1,1,5.619105e-03
4983,0.337279,0.331059,0.331661,0.337279,0.331059,0.331661,1,1,5.617978e-03
4984,0.337212,0.331194,0.331595,0.337212,0.331194,0.331595,1,1,5.616851e-03
4985,0.337144,0.331328,0.331528,0.337144,0.331328,0.331528,1,1,5.615724e-03
4986,0.337076,0.331462,0.331462,0.337076,0.331462,0.331462,1,1,5.614598e-03
4987,0.337009,0.331596,0.331395,0.337009,0.331596,0.331395,1,1,5.613472e-03
4988,0.336941,0.331730,0.331329,0.336941,0.331730,0.331329,1,1,5.612347e-03
