iteration,p0_avg_heads,p0_avg_tails,p1_avg_heads,p1_avg_tails,p0_best_response,p1_best_response,full_exploitability
1492,0.515740,0.484260,0.496986,0.503014,1,1,1.875419e-02
1493,0.515395,0.484605,0.496653,0.503347,1,1,1.874163e-02
1494,0.515050,0.484950,0.496321,0.503679,1,1,1.872910e-02
1495,0.514706,0.485294,0.495989,0.504011,1,1,1.871658e-02
1496,0.514362,0.485638,0.495658,0.504342,1,1,1.870407e-02
1497,0.514019,0.485981,0.495327,0.504673,1,1,1.869159e-02
1498,0.513676,0.486324,0.494997,0.505003,1,1,1.867912e-02
1499,0.513333,0.486667,0.494667,0.505333,1,1,1.866667e-02
1500,0.512991,0.487009,0.494337,0.505663,1,1,1.865423e-02
1501,0.512650,0.487350,0.494008,0.505992,1,1,1.864181e-02
1502,0.512309,0.487691,0.493679,0.506321,1,1,1.862941e-02
1503,0.511968,0.488032,0.493351,0.506649,1,1,1.861702e-02
1504,0.511628,0.488372,0.493023,0.506977,1,1,1.860465e-02
1505,0.511288,0.488712,0.492696,0.507304,1,1,1.859230e-02
1506,0.510949,0.489051,0.492369,0.507631,1,1,1.857996e-02
1507,0.510610,0.489390,0.492042,0.507958,1,1,1.856764e-02
1508,0.510272,0.489728,0.491716,0.508284,1,1,1.855533e-02
1509,0.509934,0.490066,0.491391,0.508609,1,1,1.854305e-02
1510,0.509596,0.490404,0.491066,0.508934,1,1,1.853077e-02
1511,0.509259,0.490741,0.490741,0.509259,1,1,1.851852e-02
1512,0.508923,0.491077,0.490416,0.509584,1,1,1.850628e-02
1513,0.508587,0.491413,0.490092,0.509908,1,1,1.849406e-02
1514,0.508251,0.491749,0.489769,0.510231,1,1,1.848185e-02
1515,0.507916,0.492084,0.489446,0.510554,1,1,1.846966e-02
1516,0.507581,0.492419,0.489123,0.510877,1,1,1.845748e-02
1517,0.507246,0.492754,0.488801,0.511199,1,1,1.844532e-02
1518,0.506912,0.493088,0.488479,0.511521,1,1,1.843318e-02
1519,0.506579,0.493421,0.488158,0.511842,1,1,1.842105e-02
1520,0.506246,0.493754,0.487837,0.512163,1,1,1.840894e-02
1521,0.505913,0.494087,0.487516,0.512484,1,1,1.839685e-02
1522,0.505581,0.494419,0.487196,0.512804,1,1,1.838477e-02
1523,0.505249,0.494751,0.486877,0.513123,1,1,1.837270e-02
1524,0.504918,0.495082,0.486557,0.513443,1,1,1.836066e-02
1525,0.504587,0.495413,0.486239,0.513761,1,1,1.834862e-02
1526,0.504257,0.495743,0.485920,0.514080,1,1,1.833661e-02
1527,0.503927,0.496073,0.485602,0.514398,1,1,1.832461e-02
1528,0.503597,0.496403,0.485284,0.514716,1,1,1.831262e-02
1529,0.503268,0.496732,0.484967,0.515033,1,1,1.830065e-02
1530,0.502939,0.497061,0.484651,0.515349,1,1,1.828870e-02
1531,0.502611,0.497389,0.484334,0.515666,1,1,1.827676e-02
1532,0.502283,0.497717,0.484018,0.515982,1,1,1.826484e-02
1533,0.501956,0.498044,0.483703,0.516297,1,1,1.825293e-02
1534,0.501629,0.498371,0.483388,0.516612,1,1,1.824104e-02
1535,0.501302,0.498698,0.483073,0.516927,1,1,1.822917e-02
1536,0.500976,0.499024,0.482759,0.517241,1,1,1.821731e-02
1537,0.500650,0.499350,0.482445,0.517555,1,1,1.820546e-02
1538,0.500325,0.499675,0.482131,0.517869,1,1,1.819363e-02
1539,0.500000,0.500000,0.481818,0.518182,1,1,1.818182e-02
1540,0.499676,0.500324,0.482154,0.517846,1,0,1.817002e-02
1541,0.499351,0.500649,0.482490,0.517510,1,0,1.815824e-02
1542,0.499028,0.500972,0.482826,0.517174,1,0,1.814647e-02
1543,0.498705,0.501295,0.483161,0.516839,1,0,1.813472e-02
1544,0.498382,0.501618,0.483495,0.516505,1,0,1.812298e-02
1545,0.498060,0.501940,0.483829,0.516171,1,0,1.811125e-02
1546,0.497738,0.502262,0.484163,0.515837,1,0,1.809955e-02
1547,0.497416,0.502584,0.484496,0.515504,1,0,1.808786e-02
1548,0.497095,0.502905,0.484829,0.515171,1,0,1.807618e-02
1549,0.496774,0.503226,0.485161,0.514839,1,0,1.806452e-02
1550,0.496454,0.503546,0.485493,0.514507,1,0,1.805287e-02
1551,0.496134,0.503866,0.485825,0.514175,1,0,1.804124e-02
1552,0.495815,0.504185,0.486156,0.513844,1,0,1.802962e-02
1553,0.495495,0.504505,0.486486,0.513514,1,0,1.801802e-02
1554,0.495177,0.504823,0.486817,0.513183,1,0,1.800643e-02
1555,0.494859,0.505141,0.487147,0.512853,1,0,1.799486e-02
1556,0.494541,0.505459,0.487476,0.512524,1,0,1.798330e-02
1557,0.494223,0.505777,0.487805,0.512195,1,0,1.797176e-02
1558,0.493906,0.506094,0.488133,0.511867,1,0,1.796023e-02
1559,0.493590,0.506410,0.488462,0.511538,1,0,1.794872e-02
1560,0.493274,0.506726,0.488789,0.511211,1,0,1.793722e-02
1561,0.492958,0.507042,0.489117,0.510883,1,0,1.792574e-02
1562,0.492642,0.507358,0.489443,0.510557,1,0,1.791427e-02
1563,0.492327,0.507673,0.489770,0.510230,1,0,1.790281e-02
1564,0.492013,0.507987,0.490096,0.509904,1,0,1.789137e-02
1565,0.491699,0.508301,0.490421,0.509579,1,0,1.787995e-02
1566,0.491385,0.508615,0.490747,0.509253,1,0,1.786854e-02
1567,0.491071,0.508929,0.491071,0.508929,1,0,1.785714e-02
1568,0.490758,0.509242,0.491396,0.508604,1,0,1.784576e-02
1569,0.490446,0.509554,0.491720,0.508280,1,0,1.783439e-02
1570,0.490134,0.509866,0.492043,0.507957,1,0,1.782304e-02
1571,0.489822,0.510178,0.492366,0.507634,1,0,1.781170e-02
1572,0.489510,0.510490,0.492689,0.507311,1,0,1.780038e-02
1573,0.489199,0.510801,0.493011,0.506989,1,0,1.778907e-02
1574,0.488889,0.511111,0.493333,0.506667,1,0,1.777778e-02
1575,0.488579,0.511421,0.493655,0.506345,1,0,1.776650e-02
1576,0.488269,0.511731,0.493976,0.506024,1,0,1.775523e-02
1577,0.487959,0.512041,0.494297,0.505703,1,0,1.774398e-02
1578,0.487650,0.512350,0.494617,0.505383,1,0,1.773274e-02
1579,0.487342,0.512658,0.494937,0.505063,1,0,1.772152e-02
1580,0.487034,0.512966,0.495256,0.504744,1,0,1.771031e-02
1581,0.486726,0.513274,0.495575,0.504425,1,0,1.769912e-02
1582,0.486418,0.513582,0.495894,0.504106,1,0,1.768793e-02
1583,0.486111,0.513889,0.496212,0.503788,1,0,1.767677e-02
1584,0.485804,0.514196,0.496530,0.503470,1,0,1.766562e-02
1585,0.485498,0.514502,0.496847,0.503153,1,0,1.765448e-02
1586,0.485192,0.514808,0.497164,0.502836,1,0,1.764335e-02
1587,0.484887,0.515113,0.497481,0.502519,1,0,1.763224e-02
1588,0.484581,0.515419,0.497797,0.502203,1,0,1.762115e-02
1589,0.484277,0.515723,0.498113,0.501887,1,0,1.761006e-02
1590,0.483972,0.516028,0.498429,0.501571,1,0,1.759899e-02
1591,0.483668,0.516332,0.498744,0.501256,1,0,1.758794e-02
1592,0.483365,0.516635,0.499058,0.500942,1,0,1.757690e-02
1593,0.483061,0.516939,0.499373,0.500627,1,0,1.756587e-02
1594,0.482759,0.517241,0.499687,0.500313,1,0,1.755486e-02
1595,0.482456,0.517544,0.500000,0.500000,1,0,1.754386e-02
1596,0.482780,0.517220,0.500313,0.499687,0,0,1.753287e-02
1597,0.483104,0.516896,0.500626,0.499374,0,0,1.752190e-02
1598,0.483427,0.516573,0.500938,0.499062,0,0,1.751094e-02
1599,0.483750,0.516250,0.501250,0.498750,0,0,1.750000e-02
1600,0.484072,0.515928,0.501562,0.498438,0,0,1.748907e-02
1601,0.484395,0.515605,0.501873,0.498127,0,0,1.747815e-02
1602,0.484716,0.515284,0.502183,0.497817,0,0,1.746725e-02
1603,0.485037,0.514963,0.502494,0.497506,0,0,1.745636e-02
1604,0.485358,0.514642,0.502804,0.497196,0,0,1.744548e-02
1605,0.485679,0.514321,0.503113,0.496887,0,0,1.743462e-02
1606,0.485999,0.514001,0.503423,0.496577,0,0,1.742377e-02
1607,0.486318,0.513682,0.503731,0.496269,0,0,1.741294e-02
1608,0.486638,0.513362,0.504040,0.495960,0,0,1.740211e-02
1609,0.486957,0.513043,0.504348,0.495652,0,0,1.739130e-02
1610,0.487275,0.512725,0.504655,0.495345,0,0,1.738051e-02
1611,0.487593,0.512407,0.504963,0.495037,0,0,1.736973e-02
1612,0.487911,0.512089,0.505270,0.494730,0,0,1.735896e-02
1613,0.488228,0.511772,0.505576,0.494424,0,0,1.734820e-02
1614,0.488545,0.511455,0.505882,0.494118,0,0,1.733746e-02
1615,0.488861,0.511139,0.506188,0.493812,0,0,1.732673e-02
1616,0.489177,0.510823,0.506494,0.493506,0,0,1.731602e-02
1617,0.489493,0.510507,0.506799,0.493201,0,0,1.730532e-02
1618,0.489809,0.510191,0.507103,0.492897,0,0,1.729463e-02
1619,0.490123,0.509877,0.507407,0.492593,0,0,1.728395e-02
1620,0.490438,0.509562,0.507711,0.492289,0,0,1.727329e-02
1621,0.490752,0.509248,0.508015,0.491985,0,0,1.726264e-02
1622,0.491066,0.508934,0.508318,0.491682,0,0,1.725200e-02
1623,0.491379,0.508621,0.508621,0.491379,0,0,1.724138e-02
1624,0.491692,0.508308,0.508923,0.491077,0,0,1.723077e-02
1625,0.492005,0.507995,0.509225,0.490775,0,0,1.722017e-02
1626,0.492317,0.507683,0.509527,0.490473,0,0,1.720959e-02
1627,0.492629,0.507371,0.509828,0.490172,0,0,1.719902e-02
1628,0.492940,0.507060,0.510129,0.489871,0,0,1.718846e-02
1629,0.493252,0.506748,0.510429,0.489571,0,0,1.717791e-02
1630,0.493562,0.506438,0.510730,0.489270,0,0,1.716738e-02
1631,0.493873,0.506127,0.511029,0.488971,0,0,1.715686e-02
1632,0.494182,0.505818,0.511329,0.488671,0,0,1.714636e-02
1633,0.494492,0.505508,0.511628,0.488372,0,0,1.713586e-02
1634,0.494801,0.505199,0.511927,0.488073,0,0,1.712538e-02
1635,0.495110,0.504890,0.512225,0.487775,0,0,1.711491e-02
1636,0.495418,0.504582,0.512523,0.487477,0,0,1.710446e-02
1637,0.495726,0.504274,0.512821,0.487179,0,0,1.709402e-02
1638,0.496034,0.503966,0.513118,0.486882,0,0,1.708359e-02
1639,0.496341,0.503659,0.513415,0.486585,0,0,1.707317e-02
1640,0.496648,0.503352,0.513711,0.486289,0,0,1.706277e-02
1641,0.496955,0.503045,0.514007,0.485993,0,0,1.705238e-02
1642,0.497261,0.502739,0.514303,0.485697,0,0,1.704200e-02
1643,0.497567,0.502433,0.514599,0.485401,0,0,1.703163e-02
1644,0.497872,0.502128,0.514894,0.485106,0,0,1.702128e-02
1645,0.498177,0.501823,0.515188,0.484812,0,0,1.701094e-02
1646,0.498482,0.501518,0.515483,0.484517,0,0,1.700061e-02
1647,0.498786,0.501214,0.515777,0.484223,0,0,1.699029e-02
1648,0.499090,0.500910,0.516070,0.483930,0,0,1.697999e-02
1649,0.499394,0.500606,0.516364,0.483636,0,0,1.696970e-02
1650,0.499697,0.500303,0.516657,0.483343,0,0,1.695942e-02
1651,0.500000,0.500000,0.516949,0.483051,0,0,1.694915e-02
1652,0.500302,0.499698,0.517241,0.482759,0,0,1.754386e-02
1653,0.500605,0.499395,0.516929,0.483071,0,1,1.753325e-02
1654,0.500906,0.499094,0.516616,0.483384,0,1,1.752266e-02
1655,0.501208,0.498792,0.516304,0.483696,0,1,1.751208e-02
1656,0.501509,0.498491,0.515993,0.484007,0,1,1.750151e-02
1657,0.501809,0.498191,0.515682,0.484318,0,1,1.749095e-02
1658,0.502110,0.497890,0.515371,0.484629,0,1,1.748041e-02
1659,0.502410,0.497590,0.515060,0.484940,0,1,1.746988e-02
1660,0.502709,0.497291,0.514750,0.485250,0,1,1.745936e-02
1661,0.503008,0.496992,0.514440,0.485560,0,1,1.744886e-02
1662,0.503307,0.496693,0.514131,0.485869,0,1,1.743836e-02
1663,0.503606,0.496394,0.513822,0.486178,0,1,1.742788e-02
1664,0.503904,0.496096,0.513514,0.486486,0,1,1.741742e-02
1665,0.504202,0.495798,0.513205,0.486795,0,1,1.740696e-02
1666,0.504499,0.495501,0.512897,0.487103,0,1,1.739652e-02
1667,0.504796,0.495204,0.512590,0.487410,0,1,1.738609e-02
1668,0.505093,0.494907,0.512283,0.487717,0,1,1.737567e-02
1669,0.505389,0.494611,0.511976,0.488024,0,1,1.736527e-02
1670,0.505685,0.494315,0.511670,0.488330,0,1,1.735488e-02
1671,0.505981,0.494019,0.511364,0.488636,0,1,1.734450e-02
1672,0.506276,0.493724,0.511058,0.488942,0,1,1.733413e-02
1673,0.506571,0.493429,0.510753,0.489247,0,1,1.732378e-02
1674,0.506866,0.493134,0.510448,0.489552,0,1,1.731343e-02
1675,0.507160,0.492840,0.510143,0.489857,0,1,1.730310e-02
1676,0.507454,0.492546,0.509839,0.490161,0,1,1.729278e-02
1677,0.507747,0.492253,0.509535,0.490465,0,1,1.728248e-02
1678,0.508041,0.491959,0.509232,0.490768,0,1,1.727219e-02
1679,0.508333,0.491667,0.508929,0.491071,0,1,1.726190e-02
1680,0.508626,0.491374,0.508626,0.491374,0,1,1.725164e-02
1681,0.508918,0.491082,0.508323,0.491677,0,1,1.724138e-02
1682,0.509210,0.490790,0.508021,0.491979,0,1,1.723113e-02
1683,0.509501,0.490499,0.507720,0.492280,0,1,1.722090e-02
1684,0.509792,0.490208,0.507418,0.492582,0,1,1.721068e-02
1685,0.510083,0.489917,0.507117,0.492883,0,1,1.720047e-02
1686,0.510373,0.489627,0.506817,0.493183,0,1,1.719028e-02
1687,0.510664,0.489336,0.506517,0.493483,0,1,1.718009e-02
1688,0.510953,0.489047,0.506217,0.493783,0,1,1.716992e-02
1689,0.511243,0.488757,0.505917,0.494083,0,1,1.715976e-02
1690,0.511532,0.488468,0.505618,0.494382,0,1,1.714962e-02
1691,0.511820,0.488180,0.505319,0.494681,0,1,1.713948e-02
1692,0.512109,0.487891,0.505021,0.494979,0,1,1.712936e-02
1693,0.512397,0.487603,0.504723,0.495277,0,1,1.711924e-02
1694,0.512684,0.487316,0.504425,0.495575,0,1,1.710914e-02
1695,0.512972,0.487028,0.504127,0.495873,0,1,1.709906e-02
1696,0.513259,0.486741,0.503830,0.496170,0,1,1.708898e-02
1697,0.513545,0.486455,0.503534,0.496466,0,1,1.707892e-02
1698,0.513832,0.486168,0.503237,0.496763,0,1,1.706886e-02
1699,0.514118,0.485882,0.502941,0.497059,0,1,1.705882e-02
1700,0.514403,0.485597,0.502646,0.497354,0,1,1.704879e-02
1701,0.514689,0.485311,0.502350,0.497650,0,1,1.703878e-02
1702,0.514974,0.485026,0.502055,0.497945,0,1,1.702877e-02
1703,0.515258,0.484742,0.501761,0.498239,0,1,1.701878e-02
1704,0.515543,0.484457,0.501466,0.498534,0,1,1.700880e-02
1705,0.515826,0.484174,0.501172,0.498828,0,1,1.699883e-02
1706,0.516110,0.483890,0.500879,0.499121,0,1,1.698887e-02
1707,0.516393,0.483607,0.500585,0.499415,0,1,1.697892e-02
1708,0.516676,0.483324,0.500293,0.499707,0,1,1.696899e-02
1709,0.516959,0.483041,0.500000,0.500000,0,1,1.695906e-02
1710,0.517241,0.482759,0.499708,0.500292,0,1,1.753361e-02
1711,0.516939,0.483061,0.499416,0.500584,1,1,1.752336e-02
1712,0.516637,0.483363,0.499124,0.500876,1,1,1.751313e-02
1713,0.516336,0.483664,0.498833,0.501167,1,1,1.750292e-02
1714,0.516035,0.483965,0.498542,0.501458,1,1,1.749271e-02
1715,0.515734,0.484266,0.498252,0.501748,1,1,1.748252e-02
1716,0.515434,0.484566,0.497962,0.502038,1,1,1.747234e-02
1717,0.515134,0.484866,0.497672,0.502328,1,1,1.746217e-02
1718,0.514834,0.485166,0.497382,0.502618,1,1,1.745201e-02
1719,0.514535,0.485465,0.497093,0.502907,1,1,1.744186e-02
1720,0.514236,0.485764,0.496804,0.503196,1,1,1.743173e-02
1721,0.513937,0.486063,0.496516,0.503484,1,1,1.742160e-02
1722,0.513639,0.486361,0.496228,0.503772,1,1,1.741149e-02
1723,0.513341,0.486659,0.495940,0.504060,1,1,1.740139e-02
1724,0.513043,0.486957,0.495652,0.504348,1,1,1.739130e-02
1725,0.512746,0.487254,0.495365,0.504635,1,1,1.738123e-02
1726,0.512449,0.487551,0.495078,0.504922,1,1,1.737116e-02
1727,0.512153,0.487847,0.494792,0.505208,1,1,1.736111e-02
1728,0.511857,0.488143,0.494505,0.505495,1,1,1.735107e-02
1729,0.511561,0.488439,0.494220,0.505780,1,1,1.734104e-02
1730,0.511265,0.488735,0.493934,0.506066,1,1,1.733102e-02
1731,0.510970,0.489030,0.493649,0.506351,1,1,1.732102e-02
1732,0.510675,0.489325,0.493364,0.506636,1,1,1.731102e-02
1733,0.510381,0.489619,0.493080,0.506920,1,1,1.730104e-02
1734,0.510086,0.489914,0.492795,0.507205,1,1,1.729107e-02
1735,0.509793,0.490207,0.492512,0.507488,1,1,1.728111e-02
1736,0.509499,0.490501,0.492228,0.507772,1,1,1.727116e-02
1737,0.509206,0.490794,0.491945,0.508055,1,1,1.726122e-02
1738,0.508913,0.491087,0.491662,0.508338,1,1,1.725129e-02
1739,0.508621,0.491379,0.491379,0.508621,1,1,1.724138e-02
1740,0.508329,0.491671,0.491097,0.508903,1,1,1.723148e-02
1741,0.508037,0.491963,0.490815,0.509185,1,1,1.722158e-02
1742,0.507745,0.492255,0.490534,0.509466,1,1,1.721170e-02
1743,0.507454,0.492546,0.490252,0.509748,1,1,1.720183e-02
1744,0.507163,0.492837,0.489971,0.510029,1,1,1.719198e-02
1745,0.506873,0.493127,0.489691,0.510309,1,1,1.718213e-02
1746,0.506583,0.493417,0.489410,0.510590,1,1,1.717230e-02
1747,0.506293,0.493707,0.489130,0.510870,1,1,1.716247e-02
1748,0.506003,0.493997,0.488851,0.511149,1,1,1.715266e-02
1749,0.505714,0.494286,0.488571,0.511429,1,1,1.714286e-02
1750,0.505425,0.494575,0.488292,0.511708,1,1,1.713307e-02
1751,0.505137,0.494863,0.488014,0.511986,1,1,1.712329e-02
1752,0.504849,0.495151,0.487735,0.512265,1,1,1.711352e-02
1753,0.504561,0.495439,0.487457,0.512543,1,1,1.710376e-02
1754,0.504274,0.495726,0.487179,0.512821,1,1,1.709402e-02
1755,0.503986,0.496014,0.486902,0.513098,1,1,1.708428e-02
1756,0.503699,0.496301,0.486625,0.513375,1,1,1.707456e-02
1757,0.503413,0.496587,0.486348,0.513652,1,1,1.706485e-02
1758,0.503127,0.496873,0.486072,0.513928,1,1,1.705514e-02
1759,0.502841,0.497159,0.485795,0.514205,1,1,1.704545e-02
1760,0.502555,0.497445,0.485520,0.514480,1,1,1.703578e-02
1761,0.502270,0.497730,0.485244,0.514756,1,1,1.702611e-02
1762,0.501985,0.498015,0.484969,0.515031,1,1,1.701645e-02
1763,0.501701,0.498299,0.484694,0.515306,1,1,1.700680e-02
1764,0.501416,0.498584,0.484419,0.515581,1,1,1.699717e-02
1765,0.501133,0.498867,0.484145,0.515855,1,1,1.698754e-02
1766,0.500849,0.499151,0.483871,0.516129,1,1,1.697793e-02
1767,0.500566,0.499434,0.483597,0.516403,1,1,1.696833e-02
1768,0.500283,0.499717,0.483324,0.516676,1,1,1.695873e-02
1769,0.500000,0.500000,0.483051,0.516949,1,1,1.694915e-02
1770,0.499718,0.500282,0.483343,0.516657,1,0,1.693958e-02
1771,0.499436,0.500564,0.483634,0.516366,1,0,1.693002e-02
1772,0.499154,0.500846,0.483926,0.516074,1,0,1.692047e-02
1773,0.498873,0.501127,0.484216,0.515784,1,0,1.691094e-02
1774,0.498592,0.501408,0.484507,0.515493,1,0,1.690141e-02
1775,0.498311,0.501689,0.484797,0.515203,1,0,1.689189e-02
1776,0.498030,0.501970,0.485087,0.514913,1,0,1.688239e-02
1777,0.497750,0.502250,0.485377,0.514623,1,0,1.687289e-02
1778,0.497470,0.502530,0.485666,0.514334,1,0,1.686341e-02
1779,0.497191,0.502809,0.485955,0.514045,1,0,1.685393e-02
1780,0.496912,0.503088,0.486244,0.513756,1,0,1.684447e-02
1781,0.496633,0.503367,0.486532,0.513468,1,0,1.683502e-02
1782,0.496354,0.503646,0.486820,0.513180,1,0,1.682557e-02
1783,0.496076,0.503924,0.487108,0.512892,1,0,1.681614e-02
1784,0.495798,0.504202,0.487395,0.512605,1,0,1.680672e-02
1785,0.495521,0.504479,0.487682,0.512318,1,0,1.679731e-02
1786,0.495243,0.504757,0.487969,0.512031,1,0,1.678791e-02
1787,0.494966,0.505034,0.488255,0.511745,1,0,1.677852e-02
1788,0.494690,0.505310,0.488541,0.511459,1,0,1.676914e-02
1789,0.494413,0.505587,0.488827,0.511173,1,0,1.675978e-02
1790,0.494137,0.505863,0.489112,0.510888,1,0,1.675042e-02
1791,0.493862,0.506138,0.489397,0.510603,1,0,1.674107e-02
1792,0.493586,0.506414,0.489682,0.510318,1,0,1.673173e-02
1793,0.493311,0.506689,0.489967,0.510033,1,0,1.672241e-02
1794,0.493036,0.506964,0.490251,0.509749,1,0,1.671309e-02
1795,0.492762,0.507238,0.490535,0.509465,1,0,1.670379e-02
1796,0.492487,0.507513,0.490818,0.509182,1,0,1.669449e-02
1797,0.492214,0.507786,0.491101,0.508899,1,0,1.668521e-02
1798,0.491940,0.508060,0.491384,0.508616,1,0,1.667593e-02
1799,0.491667,0.508333,0.491667,0.508333,1,0,1.666667e-02
1800,0.491394,0.508606,0.491949,0.508051,1,0,1.665741e-02
1801,0.491121,0.508879,0.492231,0.507769,1,0,1.664817e-02
1802,0.490849,0.509151,0.492512,0.507488,1,0,1.663894e-02
1803,0.490576,0.509424,0.492794,0.507206,1,0,1.662971e-02
1804,0.490305,0.509695,0.493075,0.506925,1,0,1.662050e-02
1805,0.490033,0.509967,0.493355,0.506645,1,0,1.661130e-02
1806,0.489762,0.510238,0.493636,0.506364,1,0,1.660210e-02
1807,0.489491,0.510509,0.493916,0.506084,1,0,1.659292e-02
1808,0.489221,0.510779,0.494196,0.505804,1,0,1.658375e-02
1809,0.488950,0.511050,0.494475,0.505525,1,0,1.657459e-02
1810,0.488680,0.511320,0.494754,0.505246,1,0,1.656543e-02
1811,0.488411,0.511589,0.495033,0.504967,1,0,1.655629e-02
1812,0.488141,0.511859,0.495312,0.504688,1,0,1.654716e-02
1813,0.487872,0.512128,0.495590,0.504410,1,0,1.653804e-02
1814,0.487603,0.512397,0.495868,0.504132,1,0,1.652893e-02
1815,0.487335,0.512665,0.496145,0.503855,1,0,1.651982e-02
1816,0.487067,0.512933,0.496423,0.503577,1,0,1.651073e-02
1817,0.486799,0.513201,0.496700,0.503300,1,0,1.650165e-02
1818,0.486531,0.513469,0.496976,0.503024,1,0,1.649258e-02
1819,0.486264,0.513736,0.497253,0.502747,1,0,1.648352e-02
1820,0.485997,0.514003,0.497529,0.502471,1,0,1.647446e-02
1821,0.485730,0.514270,0.497805,0.502195,1,0,1.646542e-02
1822,0.485464,0.514536,0.498080,0.501920,1,0,1.645639e-02
1823,0.485197,0.514803,0.498355,0.501645,1,0,1.644737e-02
1824,0.484932,0.515068,0.498630,0.501370,1,0,1.643836e-02
1825,0.484666,0.515334,0.498905,0.501095,1,0,1.642935e-02
1826,0.484401,0.515599,0.499179,0.500821,1,0,1.642036e-02
1827,0.484136,0.515864,0.499453,0.500547,1,0,1.641138e-02
1828,0.483871,0.516129,0.499727,0.500273,1,0,1.640241e-02
1829,0.483607,0.516393,0.500000,0.500000,1,0,1.639344e-02
1830,0.483889,0.516111,0.500273,0.499727,0,0,1.638449e-02
1831,0.484170,0.515830,0.500546,0.499454,0,0,1.637555e-02
1832,0.484452,0.515548,0.500818,0.499182,0,0,1.636661e-02
1833,0.484733,0.515267,0.501091,0.498909,0,0,1.635769e-02
1834,0.485014,0.514986,0.501362,0.498638,0,0,1.634877e-02
1835,0.485294,0.514706,0.501634,0.498366,0,0,1.633987e-02
1836,0.485574,0.514426,0.501905,0.498095,0,0,1.633097e-02
1837,0.485854,0.514146,0.502176,0.497824,0,0,1.632209e-02
1838,0.486134,0.513866,0.502447,0.497553,0,0,1.631321e-02
1839,0.486413,0.513587,0.502717,0.497283,0,0,1.630435e-02
1840,0.486692,0.513308,0.502988,0.497012,0,0,1.629549e-02
1841,0.486971,0.513029,0.503257,0.496743,0,0,1.628664e-02
1842,0.487249,0.512751,0.503527,0.496473,0,0,1.627781e-02
1843,0.487527,0.512473,0.503796,0.496204,0,0,1.626898e-02
1844,0.487805,0.512195,0.504065,0.495935,0,0,1.626016e-02
1845,0.488082,0.511918,0.504334,0.495666,0,0,1.625135e-02
1846,0.488360,0.511640,0.504602,0.495398,0,0,1.624256e-02
1847,0.488636,0.511364,0.504870,0.495130,0,0,1.623377e-02
1848,0.488913,0.511087,0.505138,0.494862,0,0,1.622499e-02
1849,0.489189,0.510811,0.505405,0.494595,0,0,1.621622e-02
1850,0.489465,0.510535,0.505673,0.494327,0,0,1.620746e-02
1851,0.489741,0.510259,0.505940,0.494060,0,0,1.619870e-02
1852,0.490016,0.509984,0.506206,0.493794,0,0,1.618996e-02
1853,0.490291,0.509709,0.506472,0.493528,0,0,1.618123e-02
1854,0.490566,0.509434,0.506739,0.493261,0,0,1.617251e-02
1855,0.490841,0.509159,0.507004,0.492996,0,0,1.616379e-02
1856,0.491115,0.508885,0.507270,0.492730,0,0,1.615509e-02
1857,0.491389,0.508611,0.507535,0.492465,0,0,1.614639e-02
1858,0.491662,0.508338,0.507800,0.492200,0,0,1.613771e-02
1859,0.491935,0.508065,0.508065,0.491935,0,0,1.612903e-02
1860,0.492208,0.507792,0.508329,0.491671,0,0,1.612037e-02
1861,0.492481,0.507519,0.508593,0.491407,0,0,1.611171e-02
1862,0.492754,0.507246,0.508857,0.491143,0,0,1.610306e-02
1863,0.493026,0.506974,0.509120,0.490880,0,0,1.609442e-02
1864,0.493298,0.506702,0.509383,0.490617,0,0,1.608579e-02
1865,0.493569,0.506431,0.509646,0.490354,0,0,1.607717e-02
1866,0.493840,0.506160,0.509909,0.490091,0,0,1.606856e-02
1867,0.494111,0.505889,0.510171,0.489829,0,0,1.605996e-02
1868,0.494382,0.505618,0.510433,0.489567,0,0,1.605136e-02
1869,0.494652,0.505348,0.510695,0.489305,0,0,1.604278e-02
