step,p0_heads,p1_heads
5869,0.389521,0.571031
5870,0.420720,0.596412
5871,0.375255,0.632545
5872,0.408259,0.652933
5873,0.466730,0.600474
5874,0.421774,0.631152
5875,0.457508,0.656182
5876,0.507957,0.608048
5877,0.550751,0.565370
5878,0.586570,0.528288
5879,0.616129,0.571021
5880,0.569055,0.597794
5881,0.525522,0.547359
5882,0.484080,0.578025
5883,0.523807,0.613371
5884,0.557359,0.642519
5885,0.594115,0.596861
5886,0.548815,0.622076
5887,0.509631,0.643007
5888,0.466675,0.590250
5889,0.433582,0.616584
5890,0.405901,0.638449
5891,0.455723,0.669032
5892,0.498822,0.693963
5893,0.535495,0.714303
5894,0.498999,0.667279
5895,0.530185,0.685447
5896,0.556519,0.700458
5897,0.578661,0.712889
5898,0.548098,0.673060
5899,0.595642,0.616103
5900,0.634725,0.564974
5901,0.596995,0.525499
5902,0.635832,0.480552
5903,0.667527,0.442564
5904,0.693337,0.410778
5905,0.709399,0.457294
5906,0.666723,0.423935
5907,0.612681,0.469606
5908,0.564394,0.508862
5909,0.596130,0.548976
5910,0.627185,0.508363
5911,0.652707,0.548555
5912,0.677463,0.508002
5913,0.630955,0.541308
5914,0.659568,0.581080
5915,0.680456,0.541049
5916,0.630927,0.494532
5917,0.584795,0.529878
5918,0.538863,0.484992
5919,0.573721,0.450588
5920,0.606447,0.496049
5921,0.633543,0.534773
5922,0.660952,0.492792
5923,0.615293,0.454729
5924,0.574781,0.422769
5925,0.612631,0.388328
5926,0.643787,0.359892
5927,0.596193,0.404634
5928,0.550592,0.371684
5929,0.511118,0.344572
5930,0.477437,0.322289
5931,0.434825,0.370863
5932,0.472954,0.417807
5933,0.431074,0.462759
5934,0.469719,0.504496
5935,0.428369,0.543179
5936,0.393970,0.575673
5937,0.437459,0.609967
5938,0.475224,0.638300
5939,0.507566,0.661658
5940,0.553715,0.612536
5941,0.518318,0.567115
5942,0.545707,0.596111
5943,0.568778,0.620249
5944,0.612026,0.568743
5945,0.558564,0.602769
5946,0.595672,0.558535
5947,0.622468,0.594039
5948,0.581599,0.549818
5949,0.545933,0.511571
5950,0.589264,0.467532
5951,0.612211,0.505012
5952,0.631335,0.536842
5953,0.647276,0.563674
5954,0.660573,0.586198
5955,0.693391,0.531614
5956,0.655582,0.499007
5957,0.689368,0.452055
5958,0.651955,0.424733
5959,0.618585,0.401858
5960,0.558110,0.455634
5961,0.579557,0.490483
5962,0.549456,0.462261
5963,0.523573,0.438454
5964,0.501467,0.418434
5965,0.482669,0.401623
5966,0.466727,0.387512
5967,0.528062,0.345495
5968,0.505293,0.334230
5969,0.485918,0.324800
5970,0.429963,0.385071
5971,0.456655,0.420181
5972,0.515070,0.378038
5973,0.489825,0.360378
5974,0.438132,0.416250
5975,0.417122,0.392222
5976,0.473132,0.357218
5977,0.503897,0.397830
5978,0.477156,0.377696
5979,0.428800,0.432554
5980,0.461884,0.468930
5981,0.514062,0.425683
5982,0.558218,0.389770
5983,0.511954,0.436700
5984,0.472435,0.477538
5985,0.435524,0.437836
5986,0.476563,0.480904
5987,0.437058,0.521872
5988,0.404076,0.556486
5989,0.449275,0.592525
5990,0.492442,0.549781
5991,0.529249,0.512835
5992,0.493576,0.542353
5993,0.450057,0.492629
5994,0.420226,0.525254
5995,0.395312,0.552829
5996,0.374549,0.576020
5997,0.410649,0.544951
5998,0.369926,0.490124
5999,0.423825,0.538237
6000,0.461911,0.504272
6001,0.435112,0.532519
6002,0.394185,0.481622
6003,0.372415,0.513301
6004,0.339552,0.465298
6005,0.390886,0.511307
6006,0.362276,0.470490
6007,0.336919,0.510729
6008,0.384173,0.549722
6009,0.359970,0.509120
6010,0.401050,0.542303
6011,0.452848,0.495695
6012,0.415584,0.535981
6013,0.459888,0.496341
6014,0.502553,0.537523
6015,0.465884,0.496890
6016,0.502170,0.531911
6017,0.533009,0.561447
6018,0.576245,0.512091
6019,0.538984,0.477511
6020,0.564949,0.510278
6021,0.586748,0.538072
6022,0.627634,0.486836
6023,0.661031,0.443459
6024,0.688225,0.407229
6025,0.710370,0.377192
6026,0.665239,0.349982
6027,0.691650,0.326016
6028,0.641923,0.371392
6029,0.595480,0.341585
6030,0.548884,0.385390
6031,0.582789,0.435904
6032,0.614611,0.406075
6033,0.569391,0.373055
6034,0.529989,0.345877
6035,0.570705,0.322728
6036,0.604597,0.303707
6037,0.560600,0.282910
6038,0.522410,0.265927
6039,0.489723,0.252013
6040,0.444293,0.299529
6041,0.406368,0.343681
6042,0.447455,0.396012
6043,0.420152,0.365889
6044,0.470867,0.341011
6045,0.506543,0.389038
6046,0.475229,0.363553
6047,0.448756,0.342472
6048,0.426473,0.325025
6049,0.407761,0.310565
6050,0.392062,0.298558
6051,0.350409,0.353802
6052,0.316686,0.404118
6053,0.289446,0.448581
6054,0.267420,0.487062
6055,0.309817,0.531099
6056,0.348596,0.568180
6057,0.315221,0.600098
6058,0.353466,0.630244
6059,0.411093,0.584566
6060,0.388952,0.538244
6061,0.442715,0.497579
6062,0.479022,0.537877
6063,0.526070,0.497265
6064,0.565732,0.462752
6065,0.598815,0.433682
6066,0.628267,0.483309
6067,0.584300,0.443537
6068,0.618636,0.411742
6069,0.571845,0.451950
6070,0.531000,0.486648
6071,0.570458,0.533978
6072,0.603327,0.573766
6073,0.560000,0.528894
6074,0.588180,0.562828
6075,0.538532,0.598291
6076,0.575171,0.553483
6077,0.605692,0.514669
6078,0.635881,0.556272
6079,0.590632,0.586591
6080,0.543366,0.538712
6081,0.502898,0.571907
6082,0.543299,0.606324
6083,0.502840,0.633251
6084,0.543250,0.660854
6085,0.576802,0.615354
6086,0.610025,0.646167
6087,0.565746,0.668054
6088,0.593947,0.625252
6089,0.555974,0.644394
6090,0.505815,0.590174
6091,0.537907,0.551149
6092,0.564950,0.517455
6093,0.532238,0.543519
6094,0.578545,0.588888
6095,0.616881,0.626328
6096,0.648380,0.657022
6097,0.669269,0.613862
6098,0.618666,0.562803
6099,0.645461,0.597255
6100,0.667548,0.625817
6101,0.691955,0.578481
6102,0.646711,0.534237
6103,0.595773,0.570697
6104,0.550741,0.601111
6105,0.585909,0.632275
6106,0.616121,0.587612
6107,0.569607,0.540087
6108,0.525515,0.573536
6109,0.562365,0.607446
6110,0.593171,0.635489
6111,0.618802,0.658631
6112,0.650338,0.609059
6113,0.676159,0.565028
6114,0.630528,0.519204
6115,0.651525,0.555361
6116,0.599487,0.590329
6117,0.625807,0.619871
6118,0.655393,0.573006
6119,0.607575,0.602442
6120,0.561292,0.554520
6121,0.521060,0.512935
6122,0.552171,0.546393
6123,0.591857,0.500077
6124,0.544390,0.539465
6125,0.503363,0.572581
6126,0.468433,0.600239
6127,0.513661,0.633795
6128,0.547984,0.591288
6129,0.511613,0.614496
6130,0.555347,0.648830
6131,0.584067,0.608116
6132,0.534720,0.555227
6133,0.497142,0.583429
6134,0.529525,0.546996
6135,0.556867,0.515611
6136,0.598808,0.563481
6137,0.621093,0.529767
6138,0.568031,0.479263
6139,0.521614,0.436625
6140,0.483193,0.474781
6141,0.443624,0.432873
6142,0.411646,0.471545
6143,0.385029,0.504706
6144,0.434704,0.550613
6145,0.401789,0.504000
6146,0.374479,0.464293
6147,0.345627,0.505428
6148,0.321958,0.540357
6149,0.300994,0.495210
6150,0.346814,0.534324
6151,0.388173,0.567262
6152,0.368627,0.529188
6153,0.334756,0.571055
6154,0.307232,0.605882
6155,0.284859,0.634677
6156,0.333782,0.590378
6157,0.381683,0.624044
6158,0.353200,0.648101
6159,0.398900,0.606049
6160,0.439217,0.568998
6161,0.400475,0.516525
6162,0.368475,0.471588
6163,0.415090,0.514048
6164,0.387473,0.475843
6165,0.356286,0.518323
6166,0.400098,0.554236
6167,0.366663,0.589603
6168,0.339205,0.618968
6169,0.385901,0.576391
6170,0.361972,0.601662
6171,0.402541,0.565074
6172,0.366153,0.512631
6173,0.336364,0.467789
6174,0.379727,0.436090
6175,0.431040,0.483540
6176,0.475900,0.524141
6177,0.514368,0.558424
6178,0.554284,0.513042
6179,0.512214,0.549723
6180,0.546192,0.511086
6181,0.510382,0.542304
6182,0.539294,0.509424
6183,0.508825,0.535982
6184,0.482866,0.558403
6185,0.432909,0.502904
6186,0.391454,0.455619
6187,0.428803,0.427973
6188,0.461218,0.404815
6189,0.439368,0.438659
6190,0.420975,0.467894
6191,0.375858,0.418656
6192,0.339101,0.378003
6193,0.324955,0.415248
6194,0.313176,0.447705
6195,0.370191,0.502259
6196,0.409142,0.473817
6197,0.462150,0.524577
6198,0.422532,0.477739
6199,0.394381,0.512879
6200,0.443245,0.555831
6201,0.485702,0.591721
6202,0.451701,0.547512
6203,0.487846,0.578208
6204,0.458910,0.540419
6205,0.489669,0.566628
6206,0.441163,0.607717
6207,0.491218,0.556728
6208,0.524736,0.586505
6209,0.567127,0.538158
6210,0.528864,0.499276
6211,0.482412,0.541070
6212,0.449732,0.501767
6213,0.496646,0.460074
6214,0.532083,0.499477
6215,0.561967,0.532994
6216,0.587028,0.561263
6217,0.534657,0.601650
6218,0.564130,0.624653
6219,0.603010,0.572437
6220,0.554594,0.606577
6221,0.587907,0.561691
6222,0.615616,0.522697
6223,0.646119,0.563960
6224,0.598768,0.519296
6225,0.552733,0.555817
6226,0.512846,0.586407
6227,0.470026,0.538753
6228,0.436270,0.572140
6229,0.408022,0.600023
6230,0.373351,0.550647
6231,0.350618,0.582089
6232,0.391697,0.543091
6233,0.444264,0.583709
6234,0.489998,0.617383
6235,0.452569,0.571338
6236,0.495491,0.526647
6237,0.534507,0.562953
6238,0.567361,0.593307
6239,0.529344,0.553589
6240,0.571254,0.505251
6241,0.532706,0.470760
6242,0.560681,0.504463
6243,0.527811,0.475138
6244,0.551649,0.503794
6245,0.597403,0.453306
6246,0.543945,0.503225
6247,0.508863,0.470805
6248,0.537380,0.502741
6249,0.581793,0.455037
6250,0.605236,0.489264
6251,0.624793,0.518449
6252,0.641105,0.543166
6253,0.654720,0.564014
6254,0.620846,0.536717
6255,0.632714,0.554495
6256,0.642677,0.569500
6257,0.651050,0.582155
6258,0.689750,0.518909
6259,0.629508,0.570008
6260,0.663540,0.516075
6261,0.679308,0.544728
6262,0.692398,0.568861
6263,0.654302,0.538047
6264,0.620261,0.511616
6265,0.590349,0.489092
6266,0.602779,0.509874
6267,0.540153,0.565351
6268,0.485822,0.611305
6269,0.459294,0.577913
6270,0.436919,0.548946
6271,0.465378,0.566376
6272,0.489755,0.581066
6273,0.545399,0.519542
6274,0.565905,0.541556
6275,0.538619,0.516613
6276,0.481356,0.569881
6277,0.507600,0.588194
6278,0.455038,0.631617
6279,0.411089,0.666949
6280,0.461753,0.612608
6281,0.505491,0.564040
6282,0.542628,0.521729
6283,0.504667,0.554517
6284,0.547172,0.592407
6285,0.503967,0.546391
6286,0.542025,0.504459
6287,0.574009,0.468744
6288,0.535744,0.503790
6289,0.577243,0.548247
6290,0.611702,0.585467
6291,0.640153,0.616371
6292,0.663594,0.641930
6293,0.620018,0.599420
6294,0.652117,0.548891
6295,0.609754,0.510646
6296,0.558260,0.552810
6297,0.513435,0.588085
6298,0.549584,0.544935
6299,0.505609,0.500662
6300,0.467332,0.537854
6301,0.504768,0.500563
6302,0.472221,0.532193
6303,0.429525,0.484166
6304,0.476381,0.527374
6305,0.441842,0.561228
6306,0.412907,0.589574
6307,0.388768,0.613217
6308,0.354534,0.560874
6309,0.395598,0.522916
6310,0.447867,0.565053
6311,0.410895,0.519482
6312,0.455642,0.555382
6313,0.494278,0.585463
6314,0.452363,0.619888
6315,0.491468,0.644157
6316,0.524808,0.664225
6317,0.567335,0.612443
6318,0.594938,0.638000
6319,0.557332,0.596031
6320,0.506688,0.631318
6321,0.473971,0.590118
6322,0.505685,0.612348
6323,0.477870,0.576833
6324,0.430290,0.618808
6325,0.464075,0.637220
6326,0.440639,0.601524
6327,0.469450,0.617469
6328,0.419806,0.657021
6329,0.451501,0.669737
6330,0.506241,0.611924
6331,0.533595,0.632174
6332,0.579621,0.578052
6333,0.528568,0.613091
6334,0.493260,0.570534
6335,0.524290,0.596589
6336,0.568830,0.545481
6337,0.594513,0.575643
6338,0.630769,0.527228
6339,0.590361,0.489795
6340,0.538720,0.532904
6341,0.577041,0.491326
6342,0.532930,0.527979
6343,0.565630,0.492626
6344,0.592993,0.462621
6345,0.615813,0.437318
6346,0.634822,0.416060
6347,0.650658,0.398229
6348,0.615387,0.428463
6349,0.584406,0.454598
6350,0.629746,0.513770
6351,0.571936,0.461379
6352,0.610986,0.511705
6353,0.561263,0.467154
6354,0.591918,0.435316
6355,0.624653,0.482626
6356,0.578377,0.444933
6357,0.611083,0.411179
6358,0.638462,0.456030
6359,0.661056,0.494753
6360,0.618549,0.462599
6361,0.580901,0.435500
6362,0.527692,0.486860
6363,0.556664,0.519857
6364,0.597306,0.472954
6365,0.630853,0.433425
6366,0.588134,0.403224
6367,0.550721,0.378109
6368,0.500705,0.428668
6369,0.532995,0.469302
6370,0.560236,0.504186
6371,0.583115,0.533819
6372,0.623822,0.484108
6373,0.570830,0.528758
6374,0.598150,0.561179
6375,0.560318,0.524452
6376,0.527582,0.493009
6377,0.574010,0.446012
6378,0.523452,0.494057
6379,0.554822,0.528898
6380,0.593823,0.483579
6381,0.626088,0.445240
6382,0.581954,0.411964
6383,0.607818,0.453402
6384,0.641339,0.414995
6385,0.599349,0.387248
6386,0.562445,0.364218
6387,0.530506,0.345116
6388,0.478370,0.398544
6389,0.434378,0.446000
6390,0.397754,0.487162
6391,0.439539,0.528888
6392,0.475769,0.564062
6393,0.523339,0.519579
6394,0.563476,0.481493
6395,0.523199,0.441914
6396,0.488704,0.408822
6397,0.459454,0.381318
6398,0.416195,0.430010
6399,0.380387,0.472531
6400,0.350925,0.509015
6401,0.328557,0.465109
6402,0.305185,0.502682
6403,0.352627,0.470329
6404,0.331963,0.502280
6405,0.373698,0.474771
6406,0.410744,0.451502
6407,0.391997,0.478551
6408,0.352799,0.427169
6409,0.389500,0.407823
6410,0.373848,0.437971
6411,0.335815,0.390702
6412,0.372076,0.374727
6413,0.334380,0.336773
6414,0.321951,0.373187
6415,0.379247,0.431422
6416,0.430826,0.482529
6417,0.475930,0.526302
6418,0.515817,0.488562
6419,0.474769,0.447571
6420,0.438758,0.487375
6421,0.478549,0.455390
6422,0.522666,0.502985
6423,0.485211,0.536913
6424,0.519270,0.502537
6425,0.548093,0.473286
6426,0.590383,0.523358
6427,0.540914,0.477287
6428,0.577061,0.519859
6429,0.608121,0.481086
6430,0.633861,0.448289
6431,0.592306,0.483921
6432,0.614553,0.456002
6433,0.633098,0.432480
6434,0.648560,0.412719
6435,0.613892,0.442511
6436,0.554979,0.394728
6437,0.597280,0.451074
6438,0.546784,0.410146
6439,0.503049,0.376288
6440,0.465810,0.348415
6441,0.428093,0.394463
6442,0.397372,0.363367
6443,0.371871,0.337794
6444,0.421698,0.315040
6445,0.390414,0.360736
6446,0.364504,0.401709
6447,0.336544,0.365724
6448,0.384027,0.416150
6449,0.354989,0.458095
6450,0.331111,0.494246
6451,0.379127,0.539216
6452,0.421936,0.576974
6453,0.459298,0.608393
6454,0.433495,0.565572
6455,0.392052,0.601943
6456,0.443378,0.555826
6457,0.488022,0.515821
6458,0.526149,0.481637
6459,0.558337,0.452702
6460,0.585326,0.428349
6461,0.549649,0.459763
6462,0.498244,0.412632
6463,0.542240,0.465778
6464,0.504824,0.499968
6465,0.535928,0.470899
6466,0.578447,0.521117
6467,0.530553,0.475256
6468,0.566833,0.517953
6469,0.599651,0.479288
6470,0.556902,0.515261
6471,0.585018,0.482392
6472,0.535191,0.438292
6473,0.492238,0.401533
6474,0.529926,0.447474
6475,0.567978,0.413162
6476,0.599720,0.384632
6477,0.630081,0.432636
6478,0.585078,0.401446
6479,0.545643,0.375538
6480,0.498027,0.425250
6481,0.538826,0.393589
6482,0.572801,0.439400
6483,0.527550,0.483153
6484,0.563352,0.523219
6485,0.597189,0.482319
6486,0.553930,0.519740
6487,0.516479,0.551391
6488,0.471052,0.503623
6489,0.514009,0.543725
6490,0.475386,0.503079
6491,0.517511,0.462333
6492,0.553852,0.502567
6493,0.584311,0.536759
6494,0.545823,0.502182
6495,0.497355,0.547590
6496,0.538980,0.501854
6497,0.573961,0.462925
6498,0.603138,0.430168
6499,0.634907,0.476550
6500,0.658310,0.441601
6501,0.677619,0.412329
6502,0.626416,0.377666
6503,0.651306,0.354071
6504,0.608102,0.395429
6505,0.557511,0.360223
6506,0.587596,0.340545
6507,0.612672,0.324238
6508,0.633533,0.310703
6509,0.596229,0.348825
6510,0.563601,0.382848
6511,0.582078,0.370382
6512,0.523857,0.330516
6513,0.495403,0.364742
6514,0.445511,0.325968
6515,0.403910,0.294762
6516,0.369581,0.269654
6517,0.418042,0.322673
6518,0.387436,0.366579
6519,0.433818,0.418171
6520,0.474209,0.463528
6521,0.434216,0.504814
6522,0.404255,0.465020
6523,0.379329,0.431522
6524,0.358626,0.403521
6525,0.341430,0.380197
6526,0.378921,0.417707
6527,0.341694,0.471181
6528,0.311496,0.517210
6529,0.352080,0.550306
6530,0.319914,0.588686
6531,0.359672,0.615767
6532,0.415556,0.566538
6533,0.379830,0.598898
6534,0.350439,0.625754
6535,0.395338,0.654922
6536,0.444099,0.610269
6537,0.410672,0.632890
6538,0.455782,0.664001
6539,0.494735,0.689383
6540,0.537247,0.644716
6541,0.498510,0.593307
6542,0.465580,0.547890
6543,0.512486,0.505251
6544,0.552215,0.468923
6545,0.511335,0.429928
6546,0.544428,0.473575
6547,0.509635,0.440330
6548,0.462932,0.486567
6549,0.423707,0.526081
6550,0.391087,0.559433
6551,0.435943,0.595984
6552,0.474944,0.626251
6553,0.508357,0.651234
6554,0.461851,0.676721
6555,0.507103,0.629669
6556,0.467556,0.652020
6557,0.506038,0.610919
6558,0.472412,0.630355
6559,0.518768,0.664520
6560,0.476543,0.611514
6561,0.440890,0.564227
6562,0.406172,0.596833
6563,0.377090,0.551356
6564,0.349136,0.586116
6565,0.395172,0.616620
6566,0.364012,0.644681
6567,0.340340,0.598250
6568,0.383601,0.623958
6569,0.350936,0.654404
6570,0.393060,0.674898
6571,0.444557,0.624478
6572,0.482683,0.650229
6573,0.452820,0.606425
6574,0.485279,0.628793
6575,0.534721,0.576290
6576,0.576255,0.530215
6577,0.529526,0.564987
6578,0.564957,0.525691
6579,0.525105,0.555326
6580,0.480537,0.505917
6581,0.521344,0.547081
6582,0.483454,0.505029
6583,0.443397,0.544053
6584,0.411861,0.502435
6585,0.458636,0.462612
6586,0.424590,0.427582
6587,0.469696,0.394758
6588,0.435766,0.438325
6589,0.481305,0.484192
6590,0.445518,0.522293
6591,0.415522,0.554493
6592,0.390500,0.581519
6593,0.441856,0.619167
6594,0.486555,0.650098
6595,0.525331,0.606567
6596,0.488571,0.628678
6597,0.521536,0.590968
6598,0.474606,0.536825
6599,0.509661,0.503193
6600,0.464539,0.456468
6601,0.426608,0.417314
6602,0.468471,0.389745
6603,0.504431,0.366846
6604,0.460118,0.336010
6605,0.422914,0.310844
6606,0.465273,0.293394
6607,0.508949,0.343143
6608,0.470469,0.321451
6609,0.438016,0.303595
6610,0.410831,0.288867
6611,0.374763,0.340526
6612,0.352869,0.319298
6613,0.404470,0.296961
6614,0.377486,0.280204
6615,0.355125,0.266423
6616,0.326250,0.316083
6617,0.302691,0.361936
6618,0.285688,0.333402
6619,0.271696,0.310063
6620,0.260146,0.290952
6621,0.242664,0.338931
6622,0.285547,0.387662
6623,0.325360,0.430975
6624,0.361338,0.468669
6625,0.420710,0.426545
6626,0.381278,0.473359
6627,0.360803,0.438866
6628,0.398550,0.477349
6629,0.453609,0.435651
6630,0.413435,0.480743
6631,0.380150,0.519349
6632,0.423805,0.558356
6633,0.461900,0.590974
6634,0.420337,0.622299
6635,0.385853,0.648157
6636,0.357401,0.669479
6637,0.403655,0.694089
6638,0.444401,0.714177
6639,0.417822,0.667391
6640,0.469074,0.617369
6641,0.504509,0.644072
6642,0.459750,0.669657
6643,0.496544,0.690855
6644,0.527863,0.708267
6645,0.554323,0.722604
6646,0.597446,0.672008
6647,0.619029,0.692784
6648,0.653760,0.644437
6649,0.682061,0.600837
6650,0.639170,0.551188
6651,0.600846,0.508128
6652,0.546366,0.546243
6653,0.511908,0.503885
6654,0.464584,0.542664
6655,0.424821,0.575243
6656,0.396369,0.528879
6657,0.445078,0.489447
6658,0.413250,0.449745
6659,0.459832,0.416809
6660,0.426055,0.457243
6661,0.392488,0.417834
6662,0.437019,0.463632
6663,0.408218,0.429983
6664,0.373957,0.475598
6665,0.416385,0.515087
6666,0.380688,0.554030
6667,0.357327,0.512517
6668,0.398041,0.545975
